C,20,500,25,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.798312883
C,50,500,25,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.770061465
C,50,500,25,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.769783364
C,50,500,25,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.770319491
C,100,500,25,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.761444436
C,100,500,25,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.730432601
C,100,500,25,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.730481879
C,0,1000,25,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.021424995
C,0,1000,25,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.021201707
C,0,1000,25,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.021272014
C,20,1000,25,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.986881413
C,20,1000,25,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.986631125
C,20,1000,25,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.985755551
C,50,1000,25,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.947974048
C,50,1000,25,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.948406119
C,50,1000,25,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.948229036
C,100,1000,25,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.897179372
C,100,1000,25,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.896753226
C,100,1000,25,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.897295472
C,0,100,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.78981824
C,0,100,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.789823173
C,0,100,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.790089441
C,20,100,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.772442001
C,20,100,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.772639975
C,20,100,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.77274699
C,50,100,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.748193456
C,50,100,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.748727458
C,50,100,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.748650769
C,100,100,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.71361065
C,100,100,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.713479623
C,100,100,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,1.761336856
C,0,500,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.182000706
C,0,500,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.182608643
C,0,500,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.183007764
C,20,500,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.159380683
C,20,500,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.15844693
C,20,500,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.15822072
C,50,500,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.125975462
C,50,500,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.126475588
C,50,500,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.126037197
C,100,500,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.080319775
C,100,500,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.080326995
C,100,500,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.080478571
C,0,1000,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.378646777
C,0,1000,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.378105244
C,0,1000,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.377950656
C,20,1000,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.347386616
C,20,1000,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.346554425
C,20,1000,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.347048853
C,50,1000,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.308965444
C,50,1000,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.308491847
C,50,1000,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.309093354
C,100,1000,50,10,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.260252704
C,100,1000,50,20,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.259603434
C,100,1000,50,100,1,4,0,0,0,16.04,2,0,-0.3891,0.1179,-0.1356,0.507,0.0181,2.260324255
CCCCCCC,0,100,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.141756963
CCCCCCC,0,100,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.141756963
CCCCCCC,0,100,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.141756963
CCCCCCC,20,100,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.134983088
CCCCCCC,20,100,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.134983088
CCCCCCC,20,100,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.134983088
CCCCCCC,50,100,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.219660482
CCCCCCC,50,100,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.219660482
CCCCCCC,50,100,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.219660482
CCCCCCC,100,100,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,1.981795058
CCCCCCC,100,100,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,1.981795058
CCCCCCC,100,100,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,1.981795058
CCCCCCC,0,500,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.242541428
CCCCCCC,0,500,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.242193456
CCCCCCC,0,500,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.242193456
CCCCCCC,20,500,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.234891688
CCCCCCC,20,500,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.235609238
CCCCCCC,20,500,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.235609238
CCCCCCC,50,500,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.223636097
CCCCCCC,50,500,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.2232077
CCCCCCC,50,500,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.2232077
CCCCCCC,100,500,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.141744429
CCCCCCC,100,500,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.141578318
CCCCCCC,100,500,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.141578318
CCCCCCC,0,1000,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.236554895
CCCCCCC,0,1000,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.236771476
CCCCCCC,0,1000,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.236496954
CCCCCCC,20,1000,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.229924897
CCCCCCC,20,1000,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.229520583
CCCCCCC,20,1000,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.229658809
CCCCCCC,50,1000,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.219883034
CCCCCCC,50,1000,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.219951086
CCCCCCC,50,1000,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.220079309
CCCCCCC,100,1000,10,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.200713734
CCCCCCC,100,1000,10,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.200743826
CCCCCCC,100,1000,10,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.200368897
CCCCCCC,0,100,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.400736528
CCCCCCC,0,100,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.397127988
CCCCCCC,0,100,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.524059722
CCCCCCC,20,100,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.410900336
CCCCCCC,20,100,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.440709198
CCCCCCC,20,100,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.573939767
CCCCCCC,50,100,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.526072932
CCCCCCC,50,100,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.530193293
CCCCCCC,50,100,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.676066859
CCCCCCC,100,100,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.409855383
CCCCCCC,100,100,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.456423733
CCCCCCC,100,100,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.584433
CCCCCCC,0,500,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.604156906
CCCCCCC,0,500,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.599708446
CCCCCCC,0,500,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.642545634
CCCCCCC,20,500,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.629539053
CCCCCCC,20,500,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.628242778
CCCCCCC,20,500,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.660642584
CCCCCCC,50,500,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.699725887
CCCCCCC,50,500,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.700380904
CCCCCCC,50,500,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.699951269
CCCCCCC,100,500,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.523193495
CCCCCCC,100,500,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.517257936
CCCCCCC,100,500,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.5638713
CCCCCCC,0,1000,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.696314443
CCCCCCC,0,1000,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.696482202
CCCCCCC,0,1000,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.696588766
CCCCCCC,20,1000,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.689033452
CCCCCCC,20,1000,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.689163182
CCCCCCC,20,1000,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.689204047
CCCCCCC,50,1000,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.676632347
CCCCCCC,50,1000,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.676921212
CCCCCCC,50,1000,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.67770183
CCCCCCC,100,1000,25,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.655107687
CCCCCCC,100,1000,25,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.655484195
CCCCCCC,100,1000,25,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.655351686
CCCCCCC,0,100,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.345522718
CCCCCCC,0,100,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.410888533
CCCCCCC,0,100,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.605780032
CCCCCCC,20,100,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.479583947
CCCCCCC,20,100,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.533595408
CCCCCCC,20,100,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.707783013
CCCCCCC,50,100,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.638485263
CCCCCCC,50,100,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.649674566
CCCCCCC,50,100,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.804600753
CCCCCCC,100,100,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.719539268
CCCCCCC,100,100,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.735076474
CCCCCCC,100,100,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.837917191
CCCCCCC,0,500,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.723160843
CCCCCCC,0,500,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.715022569
CCCCCCC,0,500,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.740187357
CCCCCCC,20,500,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.76292227
CCCCCCC,20,500,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.767466814
CCCCCCC,20,500,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.780639852
CCCCCCC,50,500,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.813056316
CCCCCCC,50,500,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.810229829
CCCCCCC,50,500,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.822353138
CCCCCCC,100,500,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.774162086
CCCCCCC,100,500,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.770870414
CCCCCCC,100,500,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.794426
CCCCCCC,0,1000,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,3.003279538
CCCCCCC,0,1000,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,3.003141588
CCCCCCC,0,1000,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,3.002731788
CCCCCCC,20,1000,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.995964958
CCCCCCC,20,1000,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.995981176
CCCCCCC,20,1000,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.995439938
CCCCCCC,50,1000,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.980911484
CCCCCCC,50,1000,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.998581451
CCCCCCC,50,1000,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.976108688
CCCCCCC,100,1000,50,10,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.962857347
CCCCCCC,100,1000,50,20,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.963161425
CCCCCCC,100,1000,50,100,7,16,0,0,0,100.2,2,0.0543,-0.2994,0.092,-0.1037,0.3914,0.0137,2.962849777
CCCCC,0,100,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.315829754
CCCCC,0,100,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.315829754
CCCCC,0,100,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.315829754
CCCCC,20,100,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.300410685
CCCCC,20,100,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.300410685
CCCCC,20,100,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.300410685
CCCCC,50,100,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.125708926
CCCCC,50,100,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.125708926
CCCCC,50,100,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.125708926
CCCCC,100,100,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,1.853694562
CCCCC,100,100,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,1.853694562
CCCCC,100,100,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,1.853694562
CCCCC,0,500,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.251903339
CCCCC,0,500,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.252493801
CCCCC,0,500,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.252493801
CCCCC,20,500,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.239879819
CCCCC,20,500,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.240012288
CCCCC,20,500,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.240012288
CCCCC,50,500,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.203451741
CCCCC,50,500,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.203090027
CCCCC,50,500,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.203090027
CCCCC,100,500,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.040103683
CCCCC,100,500,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.040178914
CCCCC,100,500,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.040178914
CCCCC,0,1000,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.24163363
CCCCC,0,1000,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.241596282
CCCCC,0,1000,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.241616201
CCCCC,20,1000,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.232225888
CCCCC,20,1000,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.232398862
CCCCC,20,1000,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.232261506
CCCCC,50,1000,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.210957583
CCCCC,50,1000,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.210930863
CCCCC,50,1000,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.211043077
CCCCC,100,1000,10,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.10154431
CCCCC,100,1000,10,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.101207306
CCCCC,100,1000,10,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.101282983
CCCCC,0,100,25,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.867779102
CCCCC,0,100,25,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.867772035
CCCCC,0,100,25,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.867772035
CCCCC,20,100,25,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.856980092
CCCCC,20,100,25,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.856983111
CCCCC,20,100,25,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.856977074
CCCCC,50,100,25,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.610605873
CCCCC,50,100,25,20,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.655245074
CCCCC,50,100,25,100,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.705503646
CCCCC,100,100,25,10,5,12,0,0,0,72.15,2,0.0544,-0.3108,0.0936,-0.1086,0.4044,0.0146,2.339238714
